,ward,wardLat,wardLong,venue,venueLat,venueLong,venueCat
3939,Campden,51.504632555555546,-0.19537474474474473,The Ladbroke Arms,51.509040069837596,-0.20283651616054585,Gastropub
3940,Campden,51.504632555555546,-0.19537474474474473,Baglioni Hotel,51.50173946546541,-0.18485311976941532,Hotel
3941,Campden,51.504632555555546,-0.19537474474474473,Diana Her Fashion Story,51.50543580670057,-0.18775602420984322,Exhibit
3942,Campden,51.504632555555546,-0.19537474474474473,GAIL's Bakery,51.498864146102214,-0.1996829409344499,Bakery
3943,Campden,51.504632555555546,-0.19537474474474473,Decathlon,51.50047,-0.195313,Sporting Goods Shop
3944,Campden,51.504632555555546,-0.19537474474474473,The Abingdon,51.49763326378446,-0.19610980383019352,Modern European Restaurant
3945,Campden,51.504632555555546,-0.19537474474474473,Leighton House Museum,51.49859141231831,-0.20311832427978516,History Museum
3946,Campden,51.504632555555546,-0.19537474474474473,Cafe Tarte,51.498551797697786,-0.20071331187849406,Café
3947,Campden,51.504632555555546,-0.19537474474474473,Min Jiang,51.50291032889934,-0.1874455116714359,Chinese Restaurant
3948,Campden,51.504632555555546,-0.19537474474474473,Little Waitrose & Partners,51.508864369933455,-0.1991192925568157,Grocery Store
3949,Campden,51.504632555555546,-0.19537474474474473,Daunt Books,51.5067285457713,-0.20742072279947663,Bookstore
3950,Campden,51.504632555555546,-0.19537474474474473,JOE & THE JUICE,51.50022,-0.1948699,Juice Bar
3951,Campden,51.504632555555546,-0.19537474474474473,Sunken Garden,51.50556703167936,-0.18715943307726152,Garden
3952,Campden,51.504632555555546,-0.19537474474474473,The Orangery,51.50662227902093,-0.1877814531326294,Historic Site
3953,Campden,51.504632555555546,-0.19537474474474473,Launceston Place,51.499215023005604,-0.18534019481393307,Restaurant
3954,Campden,51.504632555555546,-0.19537474474474473,itsu,51.50893807025095,-0.19758821190069906,Sushi Restaurant
3955,Campden,51.504632555555546,-0.19537474474474473,Aubaine,51.51024822878456,-0.18764172871317225,French Restaurant
3956,Campden,51.504632555555546,-0.19537474474474473,Amorino,51.51097165415829,-0.18717219339343222,Ice Cream Shop
3957,Campden,51.504632555555546,-0.19537474474474473,Holland Park Playground,51.50234636621581,-0.2061988498912185,Playground
3958,Campden,51.504632555555546,-0.19537474474474473,The Scarsdale Tavern,51.49697498810569,-0.19902428481213974,Pub
3959,Campden,51.504632555555546,-0.19537474474474473,Barry's Bootcamp,51.51074,-0.187346,Gym / Fitness Center
3960,Campden,51.504632555555546,-0.19537474474474473,wilko,51.50013258025624,-0.19621700048446655,Furniture / Home Store
3961,Campden,51.504632555555546,-0.19537474474474473,Apadana Restaurant,51.497419221530215,-0.20296812057495117,Persian Restaurant
3962,Campden,51.504632555555546,-0.19537474474474473,Queen Victoria Statue,51.50537349704577,-0.18602728843688965,Outdoor Sculpture
3963,Campden,51.504632555555546,-0.19537474474474473,The Prince Edward,51.512977,-0.193449,Pub
3964,Campden,51.504632555555546,-0.19537474474474473,Mr Nico,51.5013388,-0.1842944,Restaurant
3965,Campden,51.504632555555546,-0.19537474474474473,Starbucks,51.509785,-0.197193,Coffee Shop
3966,Campden,51.504632555555546,-0.19537474474474473,La Piccola Dely,51.496743787501465,-0.19320782580824347,Italian Restaurant
3967,Campden,51.504632555555546,-0.19537474474474473,Heartcore Pilates Kensington,51.49583833863673,-0.19303691406143955,Pilates Studio
3968,Campden,51.504632555555546,-0.19537474474474473,Hjem,51.49911545542648,-0.18523470866477798,Coffee Shop
3969,Campden,51.504632555555546,-0.19537474474474473,Pret A Manger,51.507197,-0.206148,Sandwich Place
3970,Campden,51.504632555555546,-0.19537474474474473,Urban Baristas,51.510742750331026,-0.1871089215305082,Coffee Shop
3971,Campden,51.504632555555546,-0.19537474474474473,Brunello,51.50183916294768,-0.18476852821036474,Cocktail Bar
3972,Campden,51.504632555555546,-0.19537474474474473,Mandarin Kitchen,51.510691312196045,-0.18706658472093635,Chinese Restaurant
3973,Campden,51.504632555555546,-0.19537474474474473,Taza Kebab House,51.51132434786993,-0.18728859082787774,Kebab Restaurant
3974,Campden,51.504632555555546,-0.19537474474474473,Starbucks,51.511681,-0.187569,Coffee Shop
3975,Campden,51.504632555555546,-0.19537474474474473,Park Terrace Restaurant,51.5026617981841,-0.18762368464804546,Restaurant
3976,Campden,51.504632555555546,-0.19537474474474473,Lupita,51.50242936640526,-0.1878334643876111,Mexican Restaurant
3977,Campden,51.504632555555546,-0.19537474474474473,The Flower Walk,51.50240826270573,-0.18209113234224747,Garden
3978,Campden,51.504632555555546,-0.19537474474474473,The Elfin Oak,51.508754385928555,-0.18773514303808578,Historic Site
3979,Campden,51.504632555555546,-0.19537474474474473,Farm Girl Cafe,51.51203088455116,-0.20076211540053374,Australian Restaurant
3980,Campden,51.504632555555546,-0.19537474474474473,Royal China,51.510886301495816,-0.18742182257503784,Dim Sum Restaurant
3981,Campden,51.504632555555546,-0.19537474474474473,Putera Puteri,51.5121,-0.187316,Coffee Shop
3982,Campden,51.504632555555546,-0.19537474474474473,MEATliquor,51.51096432210101,-0.18726370607150303,Burger Joint
3983,Campden,51.504632555555546,-0.19537474474474473,New Fortune Cookie,51.51056782428448,-0.18703525011380256,Chinese Restaurant
3984,Campden,51.504632555555546,-0.19537474474474473,Hilton,51.51032569703486,-0.18752254611966682,Hotel
3985,Campden,51.504632555555546,-0.19537474474474473,Kensington Palace Cafe & Gift Shop,51.50539858153158,-0.18754102347630053,Café
3986,Campden,51.504632555555546,-0.19537474474474473,Food Basics (Oriental Supermarket),51.511085829527744,-0.18717312439663553,Market
3987,Campden,51.504632555555546,-0.19537474474474473,Kam Tong,51.51198020734945,-0.18748123527863275,Chinese Restaurant
3988,Campden,51.504632555555546,-0.19537474474474473,Kalinka Russian Shop,51.51127560735325,-0.18726340237329786,Grocery Store
3989,Campden,51.504632555555546,-0.19537474474474473,Spaghetti House,51.50242085466791,-0.18791868361531489,Italian Restaurant
3990,Campden,51.504632555555546,-0.19537474474474473,White Garden,51.505459805088925,-0.18681462774236787,Garden
3991,Campden,51.504632555555546,-0.19537474474474473,Pret A Manger,51.5106698,-0.1873739,Sandwich Place
3992,Campden,51.504632555555546,-0.19537474474474473,Le Petit Sud,51.501458,-0.184138,Wine Bar
3993,Campden,51.504632555555546,-0.19537474474474473,Kensington House Hotel,51.501280085996214,-0.18590726291820264,Hotel
3994,Campden,51.504632555555546,-0.19537474474474473,Gallery Hyde Park,51.51164303405916,-0.18633076508238852,Hostel
3995,Campden,51.504632555555546,-0.19537474474474473,Comfort Inn,51.51097164389751,-0.18526620871421073,Hotel
3996,Campden,51.504632555555546,-0.19537474474474473,Normah Cafe,51.511,-0.187585,Malay Restaurant
3997,Campden,51.504632555555546,-0.19537474474474473,Sainsbury's Local,51.51210110524179,-0.1878273352244353,Grocery Store
3998,Campden,51.504632555555546,-0.19537474474474473,Goat Tavern,51.50241548980055,-0.18766960592390777,Pub
3999,Campden,51.504632555555546,-0.19537474474474473,Mahiki Kensington,51.502805892340994,-0.18757122818174116,Nightclub
4000,Campden,51.504632555555546,-0.19537474474474473,Victoria Revealed,51.505085,-0.18754475,Exhibit
4001,Campden,51.504632555555546,-0.19537474474474473,The King's State Apartments,51.505127,-0.187523,Palace
4002,Campden,51.504632555555546,-0.19537474474474473,Café Broadwalk,51.50878356495689,-0.1876409337748346,Café
4003,Campden,51.504632555555546,-0.19537474474474473,Koi,51.50149265442134,-0.1839857637688534,Japanese Restaurant
4004,Campden,51.504632555555546,-0.19537474474474473,Palace Gate Bus Stop RQ,51.501675550695296,-0.18411830668197646,Bus Stop
4005,Campden,51.504632555555546,-0.19537474474474473,The Round Pond,51.50604463813678,-0.18335580825805664,Lake
4006,Canary Wharf,51.50134727320954,-0.021613782493368705,Bokan 39 (Bōkan),51.501179476096574,-0.023380815982818604,Modern European Restaurant
4007,Canary Wharf,51.50134727320954,-0.021613782493368705,Goodman,51.501397302181246,-0.01842464343457421,Steakhouse
4008,Canary Wharf,51.50134727320954,-0.021613782493368705,Pan Peninsula Health Club,51.500115091191226,-0.018833963914173395,Gym
4009,Canary Wharf,51.50134727320954,-0.021613782493368705,Novotel London Canary Wharf,51.5011669,-0.0233227,Hotel
4010,Canary Wharf,51.50134727320954,-0.021613782493368705,Jubilee Park,51.50348827799334,-0.01863473555231479,Park
4011,Canary Wharf,51.50134727320954,-0.021613782493368705,Thames Path Canary Wharf,51.50264139565198,-0.02707985184345723,Trail
4012,Canary Wharf,51.50134727320954,-0.021613782493368705,640 East,51.50332029296675,-0.016838178866842825,Coffee Shop
4013,Canary Wharf,51.50134727320954,-0.021613782493368705,Ibérica,51.505607,-0.02205,Spanish Restaurant
4014,Canary Wharf,51.50134727320954,-0.021613782493368705,Crossrail Place Roof Garden,51.50596468276459,-0.016822266761862707,Garden
4015,Canary Wharf,51.50134727320954,-0.021613782493368705,Novotel Canary Wharf Rooftop Restaurant,51.501219170914304,-0.023340755721800242,Diner
4016,Canary Wharf,51.50134727320954,-0.021613782493368705,Wahaca,51.50485689423383,-0.018836234254899775,Mexican Restaurant
4017,Canary Wharf,51.50134727320954,-0.021613782493368705,Iberica La Terraza,51.505376085482176,-0.022657349992927633,Bar
4018,Canary Wharf,51.50134727320954,-0.021613782493368705,Roka,51.50482694752815,-0.018734746552483077,Japanese Restaurant
4019,Canary Wharf,51.50134727320954,-0.021613782493368705,Everyman Cinema,51.50590083291082,-0.01762498902259794,Movie Theater
4020,Canary Wharf,51.50134727320954,-0.021613782493368705,BrewDog Canary Wharf,51.504447295621695,-0.015185250156549568,Beer Bar
4021,Canary Wharf,51.50134727320954,-0.021613782493368705,Le Pain Quotidien,51.5029678,-0.0191968,Bakery
4022,Canary Wharf,51.50134727320954,-0.021613782493368705,Executive Lounge Hilton,51.501304327117026,-0.019401584861075585,Hotel Bar
4023,Canary Wharf,51.50134727320954,-0.021613782493368705,The Ivy in the Park,51.50474236638758,-0.017864835061636834,English Restaurant
4024,Canary Wharf,51.50134727320954,-0.021613782493368705,Waitrose & Partners,51.504600139782625,-0.01609959073994105,Supermarket
4025,Canary Wharf,51.50134727320954,-0.021613782493368705,Hazev,51.50200741178927,-0.019570124191559908,Turkish Restaurant
4026,Canary Wharf,51.50134727320954,-0.021613782493368705,Neama,51.501316,-0.023851,Italian Restaurant
4027,Canary Wharf,51.50134727320954,-0.021613782493368705,Cabot Square,51.50531679650164,-0.02285261346905148,Plaza
4028,Canary Wharf,51.50134727320954,-0.021613782493368705,Pepper Saint Ontiod,51.496159382813026,-0.01744758472195839,Bar
4029,Canary Wharf,51.50134727320954,-0.021613782493368705,Mother Flipper,51.507126,-0.022591,Burger Joint
4030,Canary Wharf,51.50134727320954,-0.021613782493368705,Department of Coffee and Social Affairs,51.50603375282765,-0.026576920145911325,Coffee Shop
4031,Canary Wharf,51.50134727320954,-0.021613782493368705,Westferry Circus,51.505552779505685,-0.02662341351685567,Park
4032,Canary Wharf,51.50134727320954,-0.021613782493368705,Sticks'n'Sushi,51.506178,-0.018287,Sushi Restaurant
4033,Canary Wharf,51.50134727320954,-0.021613782493368705,Garbanzos,51.503459636304925,-0.02081844849546237,Falafel Restaurant
4034,Canary Wharf,51.50134727320954,-0.021613782493368705,West India Quay Marina,51.50691864032852,-0.022728388373556473,Scenic Lookout
4035,Canary Wharf,51.50134727320954,-0.021613782493368705,South Quay Footbridge,51.50159485692955,-0.020067400237327376,Bridge
4036,Canary Wharf,51.50134727320954,-0.021613782493368705,Office Nails & Beauty,51.49947470996002,-0.011868774890899658,Nail Salon
4037,Canary Wharf,51.50134727320954,-0.021613782493368705,Waitrose Steak & Oyster Bar,51.504403703115926,-0.015149452633599712,Steakhouse
4038,Canary Wharf,51.50134727320954,-0.021613782493368705,Nando's,51.5031045,-0.0185839,Portuguese Restaurant
4039,Canary Wharf,51.50134727320954,-0.021613782493368705,Billingsgate Market,51.50631175621886,-0.014183521270751953,Fish Market
4040,Canary Wharf,51.50134727320954,-0.021613782493368705,Island Poké,51.505885,-0.016759,Poke Place
4041,Canary Wharf,51.50134727320954,-0.021613782493368705,TapaVino,51.498768,-0.01905,Tapas Restaurant
4042,Canary Wharf,51.50134727320954,-0.021613782493368705,Notes,51.50371023327035,-0.018796920776367188,Coffee Shop
4043,Canary Wharf,51.50134727320954,-0.021613782493368705,Ippudo,51.50598223264873,-0.0181414821084171,Ramen Restaurant
4044,Canary Wharf,51.50134727320954,-0.021613782493368705,Canary Riverside,51.50644504299903,-0.028794868546109256,Plaza
4045,Canary Wharf,51.50134727320954,-0.021613782493368705,The Alchemist,51.50391681974687,-0.019859075546264645,Cocktail Bar
4046,Canary Wharf,51.50134727320954,-0.021613782493368705,Psycle,51.50588066409095,-0.01751993796755719,Cycle Studio
4047,Canary Wharf,51.50134727320954,-0.021613782493368705,Obicà,51.502826735576214,-0.01989197317896492,Italian Restaurant
4048,Canary Wharf,51.50134727320954,-0.021613782493368705,Munchies,51.50161735372522,-0.019625811664951247,Food Truck
4049,Canary Wharf,51.50134727320954,-0.021613782493368705,Virgin Active,51.5064349,-0.0285623,Gym / Fitness Center
4050,Canary Wharf,51.50134727320954,-0.021613782493368705,Bengal Quay,51.500963031132486,-0.020389735909995564,Indian Restaurant
4051,Canary Wharf,51.50134727320954,-0.021613782493368705,Black Sheep Coffee,51.50352119325899,-0.019077101018303722,Coffee Shop
4052,Canary Wharf,51.50134727320954,-0.021613782493368705,Bouton De Rose,51.502260470013425,-0.020959143167059886,Spa
4053,Canary Wharf,51.50134727320954,-0.021613782493368705,Pret A Manger,51.501167703188926,-0.01726570328276722,Sandwich Place
4054,Canary Wharf,51.50134727320954,-0.021613782493368705,Leon,51.505241711175856,-0.02185664734330711,Café
4055,Canary Wharf,51.50134727320954,-0.021613782493368705,Crussh,51.5046032416219,-0.019767469073631368,Juice Bar
4056,Canary Wharf,51.50134727320954,-0.021613782493368705,Kilikya Canary Wharf,51.50071029608609,-0.02078711986541748,Turkish Restaurant
4057,Canary Wharf,51.50134727320954,-0.021613782493368705,Krispy Kreme,51.5044339,-0.0181151,Donut Shop
4058,Canary Wharf,51.50134727320954,-0.021613782493368705,Crossrail Place,51.506224075052245,-0.018478274869266897,Shopping Mall
4059,Canary Wharf,51.50134727320954,-0.021613782493368705,Surrey Docks City Farm,51.499583563547624,-0.03309644344281179,Farm
4060,Canary Wharf,51.50134727320954,-0.021613782493368705,Waitrose Espresso Bar,51.50461976378278,-0.01646329154027626,Coffee Shop
4061,Canary Wharf,51.50134727320954,-0.021613782493368705,"Lincoln Plaza London, Curio Collection by Hilton",51.498676,-0.01898,Hotel
4062,Canary Wharf,51.50134727320954,-0.021613782493368705,Museum of London Docklands,51.507627,-0.023918,History Museum
4063,Canary Wharf,51.50134727320954,-0.021613782493368705,Pret A Manger,51.4990544,-0.0156908,Sandwich Place
4064,Canary Wharf,51.50134727320954,-0.021613782493368705,Leon,51.502981114899924,-0.018400368539664317,Fast Food Restaurant
4065,Canary Wharf,51.50134727320954,-0.021613782493368705,Chai Ki,51.50592843163335,-0.017871582771979786,Indian Restaurant
4066,Canary Wharf,51.50134727320954,-0.021613782493368705,Dr. Kluger's Olde Towne Tavern,51.50605253330684,-0.0178802135855879,Speakeasy
4067,Canary Wharf,51.50134727320954,-0.021613782493368705,Hilton,51.50078471605575,-0.019685661054628874,Hotel
4068,Canary Wharf,51.50134727320954,-0.021613782493368705,Boisdale of Canary Wharf,51.50529160980178,-0.022458056912148982,Restaurant
4069,Canary Wharf,51.50134727320954,-0.021613782493368705,Jazzgir,51.49861307508285,-0.015842144345334052,Jazz Club
4070,Canary Wharf,51.50134727320954,-0.021613782493368705,Docklands Sailing & Watersport Centre,51.49405713876018,-0.024161243821986943,Harbor / Marina
4071,Canary Wharf,51.50134727320954,-0.021613782493368705,Tiffany & Co.,51.5051386,-0.0200529,Jewelry Store
4072,Canary Wharf,51.50134727320954,-0.021613782493368705,Burger & Lobster,51.50728849880115,-0.022376297296586682,Burger Joint
4073,Canary Wharf,51.50134727320954,-0.021613782493368705,Franco Manca,51.50593115830318,-0.01729821009840374,Pizza Place
4074,Canary Wharf,51.50134727320954,-0.021613782493368705,Five Guys,51.50312663871194,-0.0185592331351927,Burger Joint
4075,Canary Wharf,51.50134727320954,-0.021613782493368705,Bikram Yoga,51.50127020540453,-0.02003833304787314,Yoga Studio
4076,Canary Wharf,51.50134727320954,-0.021613782493368705,The Athenian,51.503525,-0.019003,Greek Restaurant
4077,Canary Wharf,51.50134727320954,-0.021613782493368705,Ole & Steen,51.5060532,-0.0173435,Bakery
4078,Canary Wharf,51.50134727320954,-0.021613782493368705,Bella Cosa,51.50064324914589,-0.01177412689207074,Italian Restaurant
4079,Canary Wharf,51.50134727320954,-0.021613782493368705,Pure,51.5048861,-0.0193204,Salad Place
4080,Canary Wharf,51.50134727320954,-0.021613782493368705,Third Space,51.504729920370245,-0.017754666858295406,Gym / Fitness Center
4081,Canary Wharf,51.50134727320954,-0.021613782493368705,Scarpetta,51.504390854401805,-0.017060142233036667,Italian Restaurant
4082,Canary Wharf,51.50134727320954,-0.021613782493368705,Sir John McDougal Gardens,51.495768758638555,-0.027484259278783976,Park
4083,Canary Wharf,51.50134727320954,-0.021613782493368705,Reuters Plaza,51.503927054964656,-0.019576293705596794,Plaza
4084,Canary Wharf,51.50134727320954,-0.021613782493368705,PadelClub London,51.502765787443316,-0.011341527993155728,Tennis Court
4085,Canary Wharf,51.50134727320954,-0.021613782493368705,Waterstones,51.50503337380716,-0.02023306837318037,Bookstore
4086,Canary Wharf,51.50134727320954,-0.021613782493368705,Velo Kiosk,51.504414,-0.019571,Vietnamese Restaurant
4087,Canary Wharf,51.50134727320954,-0.021613782493368705,Birley Sandwiches,51.50446588243094,-0.015382333523949052,Sandwich Place
4088,Canary Wharf,51.50134727320954,-0.021613782493368705,JOE & THE JUICE,51.504348,-0.0141745,Juice Bar
4089,Canary Wharf,51.50134727320954,-0.021613782493368705,Fraser Place Canary Wharf,51.505169992258956,-0.011306343362625447,Hotel
4090,Canary Wharf,51.50134727320954,-0.021613782493368705,CPress,51.505568969143745,-0.01654801665548787,Smoothie Shop
4091,Canary Wharf,51.50134727320954,-0.021613782493368705,Birley Salt Beef Bar,51.50438612211303,-0.019539081963479612,Deli / Bodega
4092,Canary Wharf,51.50134727320954,-0.021613782493368705,KERB West India Quay,51.50892520652473,-0.024007841467132883,Street Food Gathering
4093,Canary Wharf,51.50134727320954,-0.021613782493368705,Mouse Tail Coffee Van,51.50685952931316,-0.022261069151996313,Coffee Shop
4094,Canary Wharf,51.50134727320954,-0.021613782493368705,The Gun,51.5017519,-0.0077069,Pub
4095,Canary Wharf,51.50134727320954,-0.021613782493368705,Tesco Express,51.4962878,-0.0151647,Grocery Store
4096,Canary Wharf,51.50134727320954,-0.021613782493368705,Yuhoki,51.5003044700093,-0.01273594005802035,Sushi Restaurant
4097,Canary Wharf,51.50134727320954,-0.021613782493368705,Giant Robot,51.50598584703978,-0.0159995642763376,Street Food Gathering
4098,Canary Wharf,51.50134727320954,-0.021613782493368705,Thames Crossfit,51.50724688234004,-0.0265220143919277,Gym / Fitness Center
4099,Canary Wharf,51.50134727320954,-0.021613782493368705,Canary Riverside Plaza Hotel,51.506700745608164,-0.027597827519518205,Hotel
4100,Canary Wharf,51.50134727320954,-0.021613782493368705,Canada Square,51.50478944168707,-0.01768062784136654,Plaza
4101,Canary Wharf,51.50134727320954,-0.021613782493368705,Waitrose Cafe,51.50474624256664,-0.017784684442038994,Café
4102,Canary Wharf,51.50134727320954,-0.021613782493368705,Club Baltimore,51.49732125235155,-0.015745237192891334,Gym / Fitness Center
4103,Canary Wharf,51.50134727320954,-0.021613782493368705,Rotherhithe River Path,51.504922725092044,-0.0330662727355957,Trail
4104,Canary Wharf,51.50134727320954,-0.021613782493368705,Canada Place,51.50489592156448,-0.01835994540814438,Shopping Mall
4105,Canary Wharf,51.50134727320954,-0.021613782493368705,Canada Square Park,51.504810151646716,-0.01805860970850663,Park
4106,Candlewick,51.511490384615385,-0.08742764102564102,Cyclebeat,51.511685535395586,-0.08646072222168741,Gym / Fitness Center
4107,Candlewick,51.511490384615385,-0.08742764102564102,The Monument,51.510133809451354,-0.08604753792195599,Monument / Landmark
4108,Candlewick,51.511490384615385,-0.08742764102564102,Sky Garden,51.51116817524861,-0.08362511671905822,Scenic Lookout
4109,Candlewick,51.511490384615385,-0.08742764102564102,Thames Path,51.50881048656039,-0.08649587631225586,Trail
4110,Candlewick,51.511490384615385,-0.08742764102564102,Olive + Squash,51.51046,-0.085994974,Salad Place
4111,Candlewick,51.511490384615385,-0.08742764102564102,The Ned Hotel,51.51375523989037,-0.09006653956021182,Hotel
4112,Candlewick,51.511490384615385,-0.08742764102564102,The Royal Exchange,51.513694667814285,-0.08735398816951305,Historic Site
4113,Candlewick,51.511490384615385,-0.08742764102564102,Leadenhall Market,51.51274548988406,-0.08352398872375488,Market
4114,Candlewick,51.511490384615385,-0.08742764102564102,Ned's Club Downstairs,51.51362231040922,-0.0901448367920373,Lounge
4115,Candlewick,51.511490384615385,-0.08742764102564102,Ned's Club Upstairs,51.513788692889555,-0.09012400881086845,Roof Deck
4116,Candlewick,51.511490384615385,-0.08742764102564102,Curators Coffee Studio,51.51208477262919,-0.08256764741690477,Coffee Shop
4117,Candlewick,51.511490384615385,-0.08742764102564102,Virgin Active,51.514444752021404,-0.08530229330062866,Gym / Fitness Center
4118,Candlewick,51.511490384615385,-0.08742764102564102,St Dunstan in the East Garden,51.509715700832444,-0.08235446823136708,Garden
4119,Candlewick,51.511490384615385,-0.08742764102564102,Goodman Steak House Restaurant,51.51439802733941,-0.09074537518056014,Steakhouse
4120,Candlewick,51.511490384615385,-0.08742764102564102,Rosslyn,51.51257394102631,-0.09338110685348511,Coffee Shop
4121,Candlewick,51.511490384615385,-0.08742764102564102,The Merchant House,51.513264,-0.093039,Cocktail Bar
4122,Candlewick,51.511490384615385,-0.08742764102564102,Drapers' Hall,51.51500872287517,-0.08622681567011208,Event Space
4123,Candlewick,51.511490384615385,-0.08742764102564102,Old Billingsgate,51.508966578897265,-0.08406166934791914,Historic Site
4124,Candlewick,51.511490384615385,-0.08742764102564102,Porterford Butchers,51.51303235326847,-0.09373702135804958,Butcher
4125,Candlewick,51.511490384615385,-0.08742764102564102,Daunt Books,51.51398169143981,-0.09299522000314557,Bookstore
4126,Candlewick,51.511490384615385,-0.08742764102564102,The Garden at 120,51.512101155839204,-0.08079886436462401,Garden
4127,Candlewick,51.511490384615385,-0.08742764102564102,BrewDog Tower Hill,51.5099479929403,-0.08097713931763872,Beer Bar
4128,Candlewick,51.511490384615385,-0.08742764102564102,City Càphê,51.51474961713268,-0.09154479356888842,Vietnamese Restaurant
4129,Candlewick,51.511490384615385,-0.08742764102564102,Coya Angel Court,51.5149821429662,-0.087337601567967,Latin American Restaurant
4130,Candlewick,51.511490384615385,-0.08742764102564102,Camino,51.510791096980576,-0.08154045786112492,Tapas Restaurant
4131,Candlewick,51.511490384615385,-0.08742764102564102,Haz Restaurant,51.51117749691772,-0.08139009792383607,Turkish Restaurant
4132,Candlewick,51.511490384615385,-0.08742764102564102,Earls Sandwiches,51.511830929318705,-0.08206962501950768,Sandwich Place
4133,Candlewick,51.511490384615385,-0.08742764102564102,Assenheims 56,51.50989874305696,-0.08092435852906497,South American Restaurant
4134,Candlewick,51.511490384615385,-0.08742764102564102,Willis Towers Watson,51.512622052323394,-0.08142683877719897,Office
4135,Candlewick,51.511490384615385,-0.08742764102564102,Apex London Wall Hotel,51.51592789755909,-0.08765545829484747,Hotel
4136,Candlewick,51.511490384615385,-0.08742764102564102,City Social,51.51511903438918,-0.08341495048569977,Restaurant
4137,Candlewick,51.511490384615385,-0.08742764102564102,Vertigo 42,51.515344033238605,-0.08409513370713459,Champagne Bar
4138,Candlewick,51.511490384615385,-0.08742764102564102,Blue Cow Yoga,51.51528559031631,-0.08976422627667482,Yoga Studio
4139,Candlewick,51.511490384615385,-0.08742764102564102,Notes,51.51514527267861,-0.0874294447678001,Coffee Shop
4140,Candlewick,51.511490384615385,-0.08742764102564102,The Trading House,51.51506346595909,-0.09142715063542992,Modern European Restaurant
4141,Candlewick,51.511490384615385,-0.08742764102564102,Another Space,51.515052583873825,-0.0903835455775398,Gym / Fitness Center
4142,Candlewick,51.511490384615385,-0.08742764102564102,hub London Tower Bridge,51.50937260434151,-0.08111372590178689,Hotel
4143,Candlewick,51.511490384615385,-0.08742764102564102,Black Sheep Coffee,51.51549437665514,-0.09008280528236012,Coffee Shop
4144,Candlewick,51.511490384615385,-0.08742764102564102,14 Hills,51.512021,-0.081007,Restaurant
4145,Candlewick,51.511490384615385,-0.08742764102564102,Virgin Active,51.5113106,-0.0942521,Gym / Fitness Center
4146,Candlewick,51.511490384615385,-0.08742764102564102,Cabotte,51.514984,-0.09129301,French Restaurant
4147,Candlewick,51.511490384615385,-0.08742764102564102,K10,51.515424692343245,-0.09003120548226638,Sushi Restaurant
4148,Candlewick,51.511490384615385,-0.08742764102564102,Hop Vietnamese,51.5153553627117,-0.08998790550540499,Vietnamese Restaurant
4149,Candlewick,51.511490384615385,-0.08742764102564102,The Telegraph,51.51573329935462,-0.08869427422234821,Pub
4150,Cann Hall,51.55736279761908,0.011785095238095233,Singburi,51.56162934316492,0.008715998001688074,Thai Restaurant
4151,Cann Hall,51.55736279761908,0.011785095238095233,The Wanstead Tap,51.55552727336909,0.01871358506114623,Bar
4152,Cann Hall,51.55736279761908,0.011785095238095233,Mora,51.559207,0.007122,Italian Restaurant
4153,Cann Hall,51.55736279761908,0.011785095238095233,Arch Rivals,51.55479,0.019658245,Restaurant
4154,Cann Hall,51.55736279761908,0.011785095238095233,Theatre of Wine,51.564064,0.010012016,Wine Shop
4155,Cann Hall,51.55736279761908,0.011785095238095233,Wanstead Flats Playing Fields,51.56224289070911,0.020763309906003717,Soccer Field
4156,Cann Hall,51.55736279761908,0.011785095238095233,Better Leytonstone Leisure Centre,51.55995085042638,0.004284399637246972,Gym
4157,Cann Hall,51.55736279761908,0.011785095238095233,The Birkbeck Tavern,51.556489958101565,-0.00014214757285398546,Pub
4158,Cann Hall,51.55736279761908,0.011785095238095233,TFC - Turkish Food Centre,51.56341533359137,0.00966855882090115,Grocery Store
4159,Cann Hall,51.55736279761908,0.011785095238095233,Berneliu Uzeiga,51.55891618889419,0.007069069442288223,Restaurant
4160,Cann Hall,51.55736279761908,0.011785095238095233,B&M Home Store with Garden Centre,51.5595257,0.007824,Discount Store
4161,Cann Hall,51.55736279761908,0.011785095238095233,Kasturi,51.552011,0.0056760000000000005,Indian Restaurant
4162,Cann Hall,51.55736279761908,0.011785095238095233,Plough and Harrow,51.55554604452076,0.0049527028313432215,Beer Garden
4163,Cann Hall,51.55736279761908,0.011785095238095233,The Holly Tree,51.555901994401665,0.020551502849609826,Pub
4164,Cann Hall,51.55736279761908,0.011785095238095233,Tesco Express,51.5609744,0.0082439,Grocery Store
4165,Cann Hall,51.55736279761908,0.011785095238095233,Costa Coffee,51.554486187210514,-0.0001118457654734273,Coffee Shop
4166,Cann Hall,51.55736279761908,0.011785095238095233,Blancos Cafe,51.5539,0.004928,Restaurant
4167,Cann Hall,51.55736279761908,0.011785095238095233,Pizza GoGo,51.55055716077591,0.005376747157072474,Pizza Place
4168,Canning Town North,51.521468293893136,0.010740263358778621,Fold,51.519315,0.003661,Nightclub
4169,Canning Town North,51.521468293893136,0.010740263358778621,Ibis Hotel,51.5145571,0.0094234,Hotel
4170,Canning Town North,51.521468293893136,0.010740263358778621,Fitness4Less Canning Town,51.51642372105146,0.009825791317340873,Gym
4171,Canning Town North,51.521468293893136,0.010740263358778621,Costa Pronto,51.51441469329813,0.008015403017962322,Coffee Shop
